wt1	wt2	wt3	wt4	ehet1	ehet2	ehet3	ehom1	ehom2	ehom3	ehom4	khet1	khet2	khet3	khet4	khom1	khom2	khom3	khom4	rhom1	rhom2	rhom3
chr2-132245268-132245401_peak.5458_KLost_mutD	66.3173416992889	95.7802187728403	39.5222602142055	62.396999631449	39.2504287972702	53.3546890778906	59.0826696254696	24.6480634122307	37.3286735414452	53.6429026560311	26.646736121638	121.745168375343	103.108987244737	73.4323864301213	55.9767398544913	142.075565108442	104.445929310031	129.404750548739	114.970966597914	193.979598337855	235.022064078803	111.680085083096
chr2-132245268-132245401_peak.5458_KLost_mutDM	136.867705209171	120.571986856899	128.677126278809	109.891144440208	154.147138549279	105.096061423404	111.298588301732	120.330476241654	119.28945675201	91.7308172790125	115.211733472783	125.838552561499	113.983251464957	91.9578820948632	140.10811718035	124.010507594653	119.207620652516	109.971955244491	151.122265185921	163.252023479672	59.9335714787424	105.475635911813
chr2-132245268-132245401_peak.5458_KLost_mutM	120.217819420839	142.38332380517	143.383083567815	106.130610980277	154.147138549279	130.678655322523	99.9970606978287	114.168460388596	104.682584496661	157.003617529847	113.409538759242	122.93357023584	123.416348137919	137.0440281705	161.279517798584	1219.73095093098	135.501185624881	148.395891414253	152.228937591676	126.680554016558	101.9017972071	142.406880978974
chr2-135077794-135077927_peak.5467_KGain_WT	535.053956858944	557.611570677526	591.455219717238	515.610921061661	548.649630169842	502.663399044835	474.664159363942	534.212541038695	496.092661413119	518.838806448171	477.324142700646	949.929220490477	940.427332201681	987.989235662407	832.446170905405	1503.61042614766	1554.15542813327	1030.82146000258	1510.36190665473	785.344029810983	677.676402813692	637.581014839474
chr2-135077794-135077927_peak.5467_KGain_mutD	260.189740624444	233.28647344672	259.652058384024	225.49272857883	240.783539567254	240.614666943057	233.612589584484	284.3085647758	227.218012860971	174.884585081857	218.966657695199	268.44677582112	244.998483033874	271.409671425616	276.225813301767	258.479732697289	251.505797778555	246.884831251689	431.602238244574	234.509835113985	258.288659394875	259.405065351742
chr2-135077794-135077927_peak.5467_KGain_mutDM	329.329096864128	440.561911526558	403.801077227309	342.208544853728	362.388504422796	395.377836341777	378.815760697926	329.839015245615	335.958061873007	328.544607053199	344.991559449226	426.768312569533	406.802294021485	535.118986219501	344.062971303645	377.328795288003	304.146546150811	309.010888966784	348.601807812925	331.7824033767	396.710175832266	342.721954223258
chr2-135077794-135077927_peak.5467_KGain_mutM	734.14708268383	595.137908159954	586.706421009329	555.166161899455	731.199806285146	633.80300200518	611.713063725201	684.66842811752	640.944144611988	551.40251971362	689.725662510804	864.364286534705	794.869409928615	829.629727540307	718.8300157552	1060.67694830958	831.66811978601	720.632825865844	1178.97500293133	765.173167787514	688.131645012686	625.467566457445
chr2-135840149-135840282_peak.5470_RetinalGene_WT	582.463801137584	545.825320276908	608.458982832652	436.082602334971	788.576796745155	663.649361554151	712.854582914564	296.632596481915	747.249714914799	898.264215478635	865.310918887201	548.117346991378	633.065598941004	586.789495212125	404.47351233473	602.259135459685	736.413432255261	579.745059910049	469.966881644092	316.324359583013	415.559063176932	440.959066101907
chr2-135840149-135840282_peak.5470_RetinalGene_mutM	215.03750797812	191.289489260609	186.581833104272	155.435383010485	208.098637041527	201.434117728192	222.454119292022	95.511245722394	697.207652558514	244.373223210808	250.762521569811	359.821674428211	401.561684758729	341.717275454455	270.461871772195	325.714345248607	371.827508343712	273.97297016064	196.741761023168	148.359517873558	159.479257767759	264.723164641413
chr2-135872030-135872163_peak.5471_RetinalGene_WT	546.342015020525	597.982865153207	475.492619011216	483.298189109661	368.95403069434	492.868261741119	450.344416418834	107.835277428509	452.542542281433	549.221913914595	430.209623760938	464.929216756599	524.322956738803	450.973060127842	437.394486070936	595.875242954813	660.655318195718	815.588530193417	553.336202877659	1142.57565162851	722.147996392513	717.204779204274
chr2-135872030-135872163_peak.5471_RetinalGene_mutM	566.519418984351	460.476610479327	541.669426811746	624.805670416697	546.365968858001	471.203722763487	456.35282349939	659.84919759826	409.533418418464	417.65869737338	491.09805943985	317.831475357323	305.134474324006	326.762959676892	376.208029833947	398.65371280428	484.629111998545	592.994693072036	421.765150193416	779.688647935244	457.96905970243	399.448346646418
chr2-136149208-136149341_peak.5472_RetinalGene_WT	272.606604602183	281.244319904408	276.043073279063	301.121234828555	259.481016557953	295.813146572236	302.280099076555	260.174002684658	288.079980591588	299.76061050606	222.571047122281	205.593521865954	254.824625401542	237.706661240362	211.603161152919	239.871365183086	320.997156079496	276.181242354305	266.339158985113	292.383242975717	279.640914590005	318.790507419737
chr2-137092220-137092353_peak.5481_KLost_WT	1041.74666758691	838.584942296862	971.35911634991	907.402795979666	903.616235329155	880.525225149378	886.240044382044	1190.12489517528	1103.08935291314	1078.96374935789	884.620147960852	779.459575834763	736.698647112017	641.026789748658	823.578568552218	1043.69851079662	1175.78264155279	1348.95987403651	1206.51884947458	1286.41086400148	883.836108145976	889.156656236978
chr2-137092220-137092353_peak.5481_KLost_mutM	1095.22384312741	1046.94417351699	1081.34742190727	1013.67268597698	1226.89703978667	1197.0810154236	1118.42206085211	1385.08423008174	1368.04178576709	1303.27539921767	1264.110863355	880.737823279328	838.366466809496	1254.7117334861	822.913498375729	1117.72449835312	1185.94871200564	1189.0809672152	1011.74450606164	1623.66013652472	1009.88804226343	869.952408802054
chr2-137093479-137093612_peak.5482.shuff_KLost_scrambled	133.199086306657	200.772679238118	176.165113357893	157.663847283036	150.578917749527	161.90785778496	165.088137403855	178.184958417585	144.175239112973	154.677638010886	197.469049326535	180.901172097853	153.680866630339	95.5290619820423	168.484444710548	124.146335094757	155.833326530567	127.638132793807	183.338728553464	124.229888537071	149.613043298286	176.383626440763
chr2-137706142-137706275_peak.5485_NotDB_WT	119.935617966799	113.256383159964	119.792277083367	120.476349734829	78.2153999305602	114.430251089299	113.587505284801	72.2325191663983	107.658058474603	98.4180083960245	100.150534795335	137.722571166468	130.098124947934	177.443000644214	139.775582092106	163.536310124822	94.8369038135085	128.963096110006	143.252594744994	99.9117464713925	111.473497811813	127.929832912647
chr2-137706142-137706275_peak.5485_NotDB_mutD	67.0228453343877	69.498235120887	99.8779599211704	70.1966245853801	73.933534970858	81.9334426228514	93.7025389943889	72.2325191663983	84.8010083713266	75.5943343662227	76.3358189378325	92.4312558164212	106.122337570822	102.894620499349	68.9456082960269	91.4119075697718	127.841817475478	118.068953287928	75.3766871920011	71.6348370926965	70.0942998129764	87.1577383585009
chr2-137706142-137706275_peak.5485_NotDB_mutDM	79.0164071310676	98.625175766093	99.1120246457013	87.0493856465527	81.640891898322	91.1523953792904	112.872218727592	88.32222722716	77.091825792115	93.184554478363	88.1788127696716	106.163899537718	126.036652769298	90.0606927797993	116.71981597382	102.957245078584	89.823499206627	127.490914647563	94.9278996936784	64.6598661126182	117.069261242261	95.1348872930078
chr2-137706142-137706275_peak.5485_NotDB_mutM	122.193229599115	162.027074472867	132.966363821435	141.92531835814	201.247653106003	134.020525696732	154.50189635716	198.553844154081	104.817833313841	145.955214814784	148.166151091813	144.588893027116	119.223860727714	94.4130682672989	223.352734270891	132.431812601081	92.4694627491477	145.451528489367	181.863165345791	124.606913995454	156.975889917296	127.191208011304
chr2-138034380-138034513_peak.5486_KGain_WT	284.035763490784	258.078241530779	307.59960662839	274.658221592003	256.911897582132	289.359879642729	254.355899743547	250.588644691012	254.944020382696	251.35116176769	284.231851964139	41.4620204662232	41.9248741020532	43.1889567605729	70.0540585901752	24.9922600190758	26.738157903368	146.482055513078	20.1660305048747	261.655668117534	221.768940164585	192.337924309777
chr2-138034380-138034513_peak.5486_KGain_mutD	130.235971039242	131.274444117231	83.1805709159441	140.671807204829	149.579815925597	104.635113785582	128.179351051866	151.311722613972	153.642656315514	122.986167065047	62.9480867801013	104.31527442139	145.164876578359	90.618689637171	103.8617925617	111.921860085426	135.501185624881	109.971955244491	90.2552828693781	135.163626830167	91.2992980757256	114.930034649006
chr2-144034053-144034186_peak.5496_EGain_WT	22.7172170501819	22.4887076609498	22.2121229886038	13.6493436693795	9.99101823930514	18.6683793317889	10.3001264238107	12.8375330272035	14.3363746209898	11.9206450346736	20.3390546242454	80.5472372114528	62.1012197636663	70.3076040288396	78.4782808257026	112.193515085634	59.6038103262579	86.5642699916478	112.757621786403	70.69227344674	77.6044033643667	133.691107143124
chr2-144034053-144034186_peak.5496_EGain_mutM	224.067954507385	253.336646542025	210.325826643814	207.247177347313	227.937944688147	214.916836134484	182.684186711198	242.714957767661	245.070856728618	197.417511671789	176.743810120816	231.078139541053	214.602949309885	217.172376889082	282.322289919583	162.585517624096	161.543037332848	174.30628515325	142.145922339239	224.895685925229	210.135642506549	186.133475138493
chr2-145546224-145546357_peak.5503_KLost_WT	189.498276387543	129.648754406801	193.015689418213	119.222838581519	137.733322870421	182.880975305858	159.938074191949	124.780821024418	174.741471795461	182.007897358675	187.556978402061	267.786552565289	260.458280359006	221.636351748056	187.993169887559	256.985630196149	214.044524466024	257.19010148879	169.443841681203	92.9367754913142	166.253076657249	125.861683188886
chr2-145546224-145546357_peak.5503_KLost_mutM	144.346043741218	165.549402178799	100.797082251733	106.966285082484	144.727035637934	138.514765165496	217.590170703001	95.511245722394	134.707821910433	156.858243809912	119.073579287513	284.160089309912	226.656350614225	198.758480595815	216.369497417756	213.38500266287	234.79444908895	175.042375884472	187.150600173288	162.120947104524	112.357039406095	114.930034649006
chr2-146809968-146810101_peak.5515_KGain_WT	546.342015020525	557.205148249918	661.155329784926	621.462974007869	529.238509019192	553.137165386339	530.170396203367	784.630018622678	587.385613009045	634.847034956336	571.295724192413	432.710321872018	468.510468090445	460.235807960213	403.919287187656	499.030235380894	502.733073078951	671.756401312736	401.84504688982	856.224815986915	582.401167563701	756.499623955734
chr2-146809968-146810101_peak.5515_KGain_mutM	98.6294081868148	132.900133827661	136.030104923312	91.3670351746217	155.00351154122	154.071747941986	102.572092303781	182.635303200348	179.61042921391	193.928542393348	132.075126863771	129.931936747655	116.865586559473	134.030845140693	115.500520650257	151.176007615388	180.482565847734	151.045818046651	106.978332556347	145.531826935689	139.452314964052	193.224274191388
chr2-14883474-14883607_peak.5038_KLost_mutM	6.63173416992889	7.04465541186379	5.20835987318987	2.36774328958623	3.28276313577169	1.61331673237682	3.57643278604538	0.17116710702938	5.68045032152427	1.45373719935044	8.49606079240632	1.45249116282948	0	1.56239120064088	2.43859064712635	16.7067825127518	4.87414336780146	22.671594521622	6.02521643133451	11.3107637514784	0	0
chr2-148873206-148873339_peak.5522.shuff_KLost_scrambled	126.002949228649	96.1866412004479	114.890291320365	122.008418922208	115.610353911959	84.9296022686941	133.901643509539	103.042598431687	96.1619090143751	91.0039486793373	117.786297349269	89.2621841884296	162.196856682318	158.582706865049	131.905585003653	116.539995088951	98.5969572686696	97.7528491062145	115.339857399832	109.71440838934	72.3031537986794	127.191208011304
chr2-148875556-148875689_peak.5524_KLost_WT	799.476719293981	712.458515595993	849.269033440136	776.341240950216	902.902591169204	927.657121116672	902.691635197853	1066.19990968601	1209.53017203313	1142.92818612931	989.147441346214	617.440788853694	685.864737263277	617.590921739045	570.075986280492	1024.95431578232	1224.66333646989	1202.18338223095	825.454651092828	1453.43314206497	1036.98331782139	1063.76758291452
chr2-148890158-148890291_peak.5525_ELost_WT	914.897113996147	769.222181318511	914.526718910103	873.697273857321	1001.38548524235	811.728790204452	883.52195546465	1601.78178758094	1082.53153270191	1209.94547101937	1160.74212371406	390.32398884763	426.847624451529	450.638262013419	517.424597308446	687.694633024896	894.196416132948	1139.02679749214	836.76730235166	1442.31089104269	993.689779701607	968.780420601778
chr2-148890158-148890291_peak.5525_ELost_mutM	288.409886028397	265.393845227715	239.584554166734	285.939821971796	368.240386534389	275.185739779704	342.479203591705	343.703550914995	354.216652192192	351.222907363065	413.217502176125	212.327799075436	248.928939980941	252.214579532028	278.110178801819	282.792855215847	273.509073553202	328.002029832298	217.891500333158	459.217008310023	347.673617349658	385.266748540628
chr2-15076021-15076154_peak.5039_ELost_WT	385.769387672034	333.266390638171	396.294911527711	297.778538419728	271.61296727711	322.893820294275	289.26188373535	207.796867933667	292.407942741321	317.496204338135	245.613393816837	322.453038148144	347.976455047042	378.879866155413	302.717775331912	390.639890298163	346.064179113904	474.042430906643	379.219744372156	651.499992085156	428.95944402353	458.538338753876
chr2-15076021-15076154_peak.5039_ELost_mutD	112.457279434752	136.151513248521	124.081514625994	112.258887729794	122.746795511463	96.7990039426093	146.776801539302	75.9981955210447	142.281755672465	116.73509710784	152.671637875665	121.084945119512	127.608835548125	120.192523077873	144.652763386359	151.583490115699	97.0650836387891	118.952262165394	130.833271080406	69.3726843424008	89.9739856843038	79.3283144042627
chr2-15076021-15076154_peak.5039_ELost_mutDM	93.8319834681428	115.830391868145	120.405025303742	86.3529905613803	136.87694987848	114.891198727121	93.559481682947	103.384932645745	85.6125012744014	122.695419625177	71.8303321539807	126.234686514998	137.959038842069	93.2970745525554	90.3386989730899	134.061742602325	118.232791978955	64.6287662012473	96.89531730391	124.795426724645	60.9643700054038	86.8622883979636
chr2-15076021-15076154_peak.5039_ELost_mutM	224.209055234404	185.193152846496	216.453308847567	157.385289248967	101.337470712952	169.283019990111	125.032090200146	87.4663916920131	105.629326216916	134.179943500045	72.731429510751	177.732100469861	213.030766531058	188.714537163123	125.476573297592	215.286587664321	117.257963305395	262.048300314852	182.232056147709	300.866315789325	205.865191467523	208.29222217879
chr2-152253144-152253277_peak.5532_KLost_WT	165.652253521202	187.089790841998	203.73878327478	198.890436325244	185.832939251076	221.946287611268	174.100748024689	155.248566075648	177.98744340776	211.373388785553	185.111142719398	242.30193489019	254.693610169973	295.291936921126	219.362313211957	272.469965207968	244.542735824553	266.612062848426	265.724340981916	231.682144176116	193.642866079966	234.291818706072
chr2-152253144-152253277_peak.5532_KLost_mutM	187.240664755226	196.572980819507	217.831992343412	193.319275643864	224.940639216356	243.6108265889	171.096544484411	216.355223285136	214.63987286331	160.928707968093	125.767445366378	231.738362796885	248.535894286234	260.696131764078	242.085544241998	265.271107702473	334.08771255302	289.430875516292	234.368622818848	211.134256694263	208.810330115127	303.279384491529
chr2-152399457-152399590_peak.5535.shuff_NotDB_scrambled	197.25881637363	158.640220909471	179.841602680144	177.580746718968	187.831142898937	148.194665559757	179.393868548036	215.157053535931	211.529150068189	156.131375210237	131.302757700825	191.464744191158	178.311730165295	223.868339177543	180.012327769691	192.739222647112	205.271066403982	108.352555635804	197.356579026365	150.998696082237	230.015328377876	176.974526361837
chr2-153257221-153257354_peak.5542_KLost_WT	625.358422151592	650.682306599649	692.252301968971	683.581415605249	460.157754335997	445.966839592736	493.547724474262	348.153895697759	311.61327478076	278.245299955673	335.980585881522	489.357477222367	431.040111861735	484.78766968457	456.570676159702	692.448595528524	578.630448377574	938.515682307406	963.788701812242	1444.95006925137	833.179723407186	853.702660972503
chr2-153257221-153257354_peak.5542_KLost_mutM	172.001786237092	207.54638636491	208.640769037782	249.030882457658	216.947824624912	201.779828456558	171.382659107294	208.481536361785	146.339220187839	169.505757444261	171.337225980194	202.820584191461	164.293100387421	190.611726478187	183.115988593306	153.48507511715	193.155338604018	181.078319880488	155.057100406384	175.505350877106	198.796858713273	221.587470402968
chr2-153639979-153640112_peak.5549_EGain_mutM	99.7582140029729	54.5960794419443	58.9770162111206	64.6254639040007	88.6346046658356	75.0192280555222	109.295785941547	83.7007153373668	82.9075249308185	74.4313446067423	87.0202590252526	108.672747909878	112.804114380837	149.319959032678	125.365728268178	32.7344275249852	44.5635965056134	75.5229090233254	104.764987744837	93.1252882205055	75.9845771081845	72.089790371099
chr2-154406838-154406971_peak.5552_ELost_WT	12.557964704759	2.30306042310932	17.1569501705078	7.52106691986216	4.13913612771213	10.3713218509939	5.86534976911442	0	12.0371447289443	24.2774112291523	4.24803039620316	15.9774027911242	9.95715759923764	13.1687258339731	4.43380117659337	0	0	6.62481658099346	11.3126512588321	15.4580437936871	14.4311793732598	7.68169897396957
chr2-154406838-154406971_peak.5552_ELost_mutM	31.4654621254073	39.9648720480734	20.9866265478533	41.6444260933108	37.3949539813992	29.1549380922383	32.3309523858502	25.1615647333189	44.6321096691192	49.1363173380447	34.2416995572739	26.2768855820969	47.034468133241	42.2961617887781	30.0390029714201	35.8584600273696	43.7280290711331	34.3018280749217	36.397225789286	49.767360506505	38.5813162836131	54.0673427783243
chr2-154706647-154706780_peak.5555_NotDB_WT	1307.72153801917	1269.52818970338	1565.87807716902	1167.43672078305	1593.28195150519	1723.59845472572	1569.05259189383	2473.7070307886	2705.65258766888	2220.00207712805	1986.66221529101	981.884026072726	1019.1674863746	938.77391284222	794.980550963191	1199.08517091522	1693.41666721331	1923.8467351205	1162.62084404628	3750.64925999024	1575.20740567103	2110.39906811787
chr2-154794386-154794519_peak.5559_KLost_WT	516.005358711275	561.675794953601	609.837666328496	565.054972108903	466.72328060754	554.404771390349	501.558933915004	335.658696884614	359.491356062179	441.209240002857	375.113956804121	648.999460482443	705.910067693321	595.940643673021	603.772875222602	736.456705562114	708.839706917413	690.453105885762	586.659338650958	821.538473815714	640.12588505674	761.079098344062
chr2-154794386-154794519_peak.5559_KLost_mutD	173.836095688349	193.728023826254	172.335436980547	167.970494543588	172.416429044009	172.855364183231	160.510303437716	141.212863299238	171.765997817519	166.88903048543	169.14884668518	248.243944192674	227.180411540501	223.53354106312	241.198784006679	274.77903270973	202.485841622381	225.243763753777	198.217324230841	194.356623796237	169.934499966754	193.962899092732
chr2-155585500-155585633_peak.5562_NotDB_WT	215.03750797812	236.53785286758	253.677763235365	208.918525551727	284.601290988206	296.158857300602	279.247871934423	375.882967036518	363.413571760374	315.751719698915	339.842431696253	159.906072562409	222.201832740882	206.458837227545	241.531319094924	225.473650172097	178.393647261534	247.179267544178	187.396527374567	160.235819812611	261.52831190724	277.870687885322
chr2-155585500-155585633_peak.5562_NotDB_mutM	385.487186217994	324.460571373342	364.738378178385	294.296562993866	406.491713507729	404.48155218876	376.240729091974	398.305858057367	447.944082497342	452.257642717921	480.928532127727	274.784919077104	263.864676379798	343.837663512468	273.343842536981	181.058057638196	200.81470675342	244.970995350514	250.353890901981	297.850112122264	309.239557998425	409.493645304686
chr2-155960117-155960250_peak.5566_NotDB_WT	257.367726084049	188.30905812482	150.429688102131	146.521525920278	247.349065838797	215.953968319583	182.541129399756	289.443577986681	206.254446198203	200.61573351036	232.611846240579	269.239043728118	237.661630066014	282.346409830102	230.8901962711	201.296355153643	196.636869581019	181.814410611709	241.254584454659	223.57609682089	262.411853501521	279.643387648546
chr2-155960117-155960250_peak.5566_NotDB_mutM	367.849595340524	394.636177206908	334.86690243509	375.217671890901	384.511473381258	398.258759078164	335.183280708173	273.525037032949	328.113630476616	329.126101932939	315.641531257277	408.678195359748	385.184780812614	408.230500853167	326.660301685516	361.30115027577	360.825870456388	325.646539492389	333.969139336827	378.910585674526	321.314626453602	475.378986504501
chr2-156344843-156344976_peak.5571.shuff_KLost_scrambled	189.921578568602	216.894102199883	191.483818867275	197.636925171933	204.102229745805	182.765738396403	223.455520472115	200.950183652492	190.159836953884	190.584946834842	209.826955933671	177.335966516362	247.356757202114	270.070478967923	280.88130453719	189.615190144727	193.990906038498	171.21470408212	135.259960703428	136.106190476123	220.296370840783	149.497680031869
chr2-156427954-156428087_peak.5572_NotDB_WT	287.563281666278	234.641214872078	318.629074595145	284.268473767383	270.613865453179	169.859204537388	249.778065777409	381.189147354429	202.061732865649	148.571941773615	266.724817604029	158.453581399579	103.502032939444	168.068653440369	148.088959298219	160.548105122541	123.803241542157	224.949327461289	179.157966131722	384.000429362692	207.926788520846	188.497074822792
chr2-156427954-156428087_peak.5572_NotDB_mutM	84.2371340307989	92.2578910669084	102.328952802672	105.29493687807	89.3482488257859	93.6876073873111	75.5342604412783	97.5652510067466	307.826307899744	99.2902507156348	95.0014070423615	99.2975776770696	115.424419012215	74.3251814019161	102.864187296966	113.008480086256	139.121977840962	143.979347026924	113.987257792798	75.7821171349053	87.0288470366997	130.441157577214
chr2-156908564-156908697_peak.5575_KLost_WT	90.5866667466882	94.2900032049461	122.70283113015	127.02246353545	87.6355028419051	78.2458615202759	70.8133691636984	122.897982847095	73.1696100939197	75.8850818060928	63.8491841368717	130.196026049988	90.6625402456901	148.315564689409	171.588105534163	96.5733525737114	85.7849232733057	58.8872584977196	103.043497335884	101.608361034114	92.4773535347672	41.6584444357581
chr2-156908564-156908697_peak.5575_KLost_mutM	62.648722796775	94.6964256325536	71.6915417839076	78.8319236415182	105.619335672654	74.2125696893338	76.1064896870456	104.583102394951	82.9075249308185	101.47085651466	122.420512326946	90.8467200024254	96.1651799715846	77.2267650602492	87.1241931200597	112.193515085634	83.6960046871051	83.9143433592504	113.864294192158	134.032550455019	102.343568004241	112.714159944977
chr2-157245865-157245998_peak.5581.shuff_KLost_scrambled	65.4707373371703	72.6141403992113	70.3128582880632	76.3249013348974	53.0951255003073	82.7401009890398	77.9662347357892	80.4485403038086	64.7841834288125	71.2331227681714	75.0485369995891	78.962701397457	78.6091389413498	89.6142952939019	76.7047603550653	85.7071525654176	89.5449767284669	66.3953839561788	72.0566699747351	77.8557571560096	65.0875641120495	79.7714893450686
chr2-157344201-157344334_peak.5584_EGain_WT	386.615992034152	386.914151082365	376.533781420609	422.572537682626	450.594922592662	449.654420695311	410.002254592242	387.864664528575	602.398231715931	567.82975006628	587.901661195752	332.224342334451	327.145033227584	298.639918065357	1339.89471556652	324.084415247363	392.995216683878	411.033064314083	375.77676355425	369.107923756578	371.381983462871	463.856438043547
chr2-157344201-157344334_peak.5584_EGain_mutM	141.665129927843	157.420953626648	176.777861578268	211.843384909451	142.300645494103	167.669703257734	130.182153412052	235.697106379456	154.589398035768	128.364994702644	119.202307481337	171.261912562712	178.704775860002	176.103808186522	145.539523621677	131.481020100355	170.734279112131	135.735130837244	179.157966131722	148.171005144367	177.739117382904	143.293230860586
chr2-160574046-160574179_peak.5594_KGain_WT	185.970758212048	250.085267121164	262.868986540995	250.562951645037	266.046542829497	252.599305526428	232.468131092949	234.67010373728	282.670027904422	245.100091810484	227.462718487605	57.0432893038485	43.7590873440181	61.6028530538404	72.0492691196422	26.0788800199052	55.2867119147766	121.749406944035	3.44298081790543	206.986976652055	194.673664606628	197.508298619179
chr2-160574046-160574179_peak.5594_KGain_mutD	418.504756340619	403.983893041881	399.971400849963	403.073475297798	476.143383518885	389.15504323118	458.927855105343	559.374105772014	465.932175182169	419.403182012601	538.598762961031	400.623471638603	375.227623213376	426.979195260857	413.008579599672	368.635835281368	431.98836362629	296.939000974751	511.897469462154	433.390764410814	430.873784144473	462.970088161935
chr2-160574046-160574179_peak.5594_KGain_mutDM	169.461973150736	203.211213803763	161.61234312398	187.330277911381	185.547481587095	162.484042332237	168.6645701899	212.58954693049	136.871802985299	157.585112409587	115.083005278958	152.643616748261	201.239395689855	172.97902578524	136.671921268491	179.563955137056	180.064782130494	128.07978723254	148.662993173131	177.39047816902	93.6554089938088	174.610926677539
chr2-160574046-160574179_peak.5594_KGain_mutM	214.190903616001	176.25185943913	203.585596219686	178.834257872278	205.529518065706	198.322721172894	164.515908158087	189.481987481524	153.642656315514	187.241351276336	190.51772686002	180.63708279552	131.146246800485	174.318218242932	141.549102562743	170.056030129798	71.4410156480614	135.587912690999	128.128071866338	125.54947764141	155.208806728733	132.361582320706
chr2-161604197-161604330_peak.5601.shuff_KGain_scrambled	12.9812668858183	13.2764659685125	9.49759741581682	9.88881020944839	9.56283174333492	13.252244587381	7.5820375064162	24.9903976262895	15.1478675240647	10.1761603954531	6.17895330356823	3.82929488382316	16.1148734829767	13.1687258339731	21.1714006182333	16.2993000124407	10.3053316919231	39.0128087547392	11.9274692620295	14.8925056061132	14.4311793732598	8.12487391477551
chr2-161604197-161604330_peak.5601_KGain_mutM	224.350155961424	178.961342289847	211.091761919283	268.808502876555	223.513350896455	226.094816351666	252.066982760478	350.207900982111	201.250239962574	159.911091928548	202.103264304211	157.397224190249	148.70228783072	160.14509806569	210.605555888185	164.487102625548	94.9761650525885	194.327953042475	172.149040895272	269.950228201951	270.069213985291	174.020026756464
chr2-163045717-163045850_peak.5602_KLost_WT	53.0538733594311	34.9523287742472	62.9598796435599	35.933986394897	31.6858007017963	30.1920702773377	28.3253476654794	29.4407424090533	21.5045619314847	59.893972613238	22.6561621130835	63.3814325598317	48.2136052173612	48.3225278483929	22.9449210888707	183.367125139958	132.29817712604	133.379640497335	160.83638963644	52.5950514443746	114.713150324178	184.065325414732
chr2-163045717-163045850_peak.5602_KLost_mutM	153.799792451542	141.299530664883	109.681931447175	114.626631019381	120.463134199622	113.162645085288	145.060113802	123.069149954124	114.150001699202	149.153436653355	119.974676644283	149.47454512027	135.993810368535	173.090625156715	150.527549945345	124.417990094964	189.952330105177	103.494356809742	160.221571633242	118.763019390523	148.729501704005	125.270783267811
chr2-163467670-163467803_peak.5606_KGain_WT	108.365358351178	137.641728816416	161.152781958698	141.92531835814	143.727933814004	118.694016739152	124.602918265821	79.5927047686617	85.0715060056849	89.2594640401168	96.8036017559023	212.855977680101	237.923660529152	223.645140434594	172.474865769482	256.985630196149	296.347916762329	254.687393002637	259.699124550581	124.795426724645	96.7478045737931	67.3625910025024
chr2-163467670-163467803_peak.5606_KGain_mutD	137.996511025329	125.313581845654	105.545880959642	100.00233423076	114.040336760069	107.746510340881	116.019479579312	101.159760254364	131.86759674967	129.964105621929	100.407991182984	135.345767445474	122.368226285368	135.704835712808	136.339386180246	99.9690400763032	110.016378873233	52.704096355459	81.1559764220566	125.926503099793	109.26464382611	163.383828177122
chr2-163467670-163467803_peak.5606_KGain_mutDM	51.7839668162532	36.848966769749	42.2796272058942	65.4611380062077	51.2396506844363	59.5774821884869	54.6478929707733	37.827930653493	44.9026073034775	48.5548224583046	51.6200057235596	70.5118437228128	56.336549574634	72.3163927153778	50.7670234719941	31.2403250238448	36.9042283562111	51.673569331749	25.4534653323723	69.7497098007834	62.1424254644455	42.2493443568326
chr2-163467670-163467803_peak.5606_KGain_mutM	101.874724908269	73.9688818245697	74.755282885784	89.13857090207	84.7809262021036	70.4097516773027	106.291582401269	108.348778749597	79.1205580498023	84.4621312822603	59.0862409653712	126.234686514998	104.550154791995	107.581794101272	113.72700017962	114.502582587396	117.536485783555	88.625324039068	173.378676901666	82.0030371982184	46.3859336997638	64.7035413576668
chr2-163586142-163586275_peak.5607_ELost_WT	622.677508338217	624.806745375303	661.614890950207	716.451263625388	590.040991446963	577.567390190902	532.459313186436	622.021266944767	548.028207209912	717.71005531931	561.383653267939	452.252930244632	503.098489224639	618.037319224942	389.287743304898	835.882435638003	1084.00948499905	1127.98543652382	837.013229552939	1509.60993536398	919.619542714365	866.259284295338
chr2-163586142-163586275_peak.5607_ELost_mutD	196.130010557471	182.077247568172	170.650379374515	233.710190583865	217.376011120882	167.784940167189	171.954888353062	163.978088534146	213.963628777414	179.100422959974	230.55219513939	169.281242795217	171.498938123711	162.935082352549	232.331181653493	222.892927670127	177.140296109813	193.002989726276	185.306146163696	258.639464450473	188.9306442438	212.576246606581
chr2-163586142-163586275_peak.5607_ELost_mutDM	328.20029104797	309.016519124256	268.383720524372	349.033216688418	349.25745187971	324.391900117197	351.777928835423	399.504027806573	251.562799953218	322.148163376057	308.432752403114	286.272803728573	268.45020948471	298.416719322408	331.648328009184	304.661082732538	340.215207072542	229.660308141106	238.67234884123	288.801501121082	298.931572731811	308.597483781201
chr2-163586142-163586275_peak.5607_ELost_mutM	196.97661491959	225.293499037105	228.248712089791	263.515900229244	266.902915821437	242.688931313256	178.535524679385	273.525037032949	185.696625986972	263.707927962169	178.674733028181	253.657774890493	241.461071781513	249.312995873695	218.808088064883	344.051057762603	354.280592219626	450.634745653799	340.609173771359	494.091863210415	321.167369521222	313.324683149797
